seqsend_time,receive_time,latency_ms,payload_size_bytes
50,1782069273.284941,1782069273.2958305,10.889530181884766,256
51,1782069273.3853097,1782069273.395716,10.406255722045898,256
52,1782069273.4856734,1782069273.5020654,16.391992568969727,256
53,1782069273.5860543,1782069273.596153,10.098695755004883,256
54,1782069273.6864088,1782069273.6955395,9.130716323852539,256
55,1782069273.7867725,1782069273.7958968,9.124279022216797,256
56,1782069273.8871546,1782069273.896576,9.421348571777344,256
57,1782069273.9877179,1782069273.9970376,9.319782257080078,256
58,1782069274.0882058,1782069274.0982347,10.028839111328125,256
59,1782069274.1885943,1782069274.197502,8.907556533813477,256
60,1782069274.2889578,1782069274.300948,11.990070343017578,256
61,1782069274.3893082,1782069274.4019067,12.598514556884766,256
62,1782069274.4896538,1782069274.5053627,15.70892333984375,256
63,1782069274.5900328,1782069274.5996146,9.581804275512695,256
64,1782069274.6903808,1782069274.6995704,9.189605712890625,256
65,1782069274.7907593,1782069274.8000166,9.257316589355469,256
66,1782069274.8911285,1782069274.9007123,9.583711624145508,256
67,1782069274.9918015,1782069275.0012214,9.419918060302734,256
68,1782069275.0922456,1782069275.1015987,9.353160858154297,256
69,1782069275.1926417,1782069275.2020242,9.382486343383789,256
70,1782069275.293009,1782069275.3026772,9.668111801147461,256
71,1782069275.3933642,1782069275.4032993,9.935140609741211,256
72,1782069275.493733,1782069275.508895,15.161991119384766,256
73,1782069275.594094,1782069275.61149,17.395973205566406,256
74,1782069275.6944466,1782069275.703948,9.501457214355469,256
75,1782069275.7947998,1782069275.804059,9.259223937988281,256
76,1782069275.8951557,1782069275.905975,10.819435119628906,256
77,1782069275.995722,1782069276.0088444,13.122320175170898,256
78,1782069276.0962055,1782069276.105587,9.381532669067383,256
79,1782069276.1966166,1782069276.2081254,11.508703231811523,256
80,1782069276.2970116,1782069276.3111727,14.161109924316406,256
81,1782069276.3973956,1782069276.407444,10.048389434814453,256
82,1782069276.4977908,1782069276.506979,9.188175201416016,256
83,1782069276.5981734,1782069276.6074426,9.269237518310547,256
84,1782069276.698848,1782069276.7079656,9.117603302001953,256
85,1782069276.7991974,1782069276.8084972,9.299755096435547,256
86,1782069276.899584,1782069276.9080787,8.49461555480957,256
87,1782069277.0001714,1782069277.0133543,13.182878494262695,256
88,1782069277.1006207,1782069277.109955,9.334325790405273,256
89,1782069277.2010128,1782069277.2106204,9.607553482055664,256
90,1782069277.301391,1782069277.310759,9.368181228637695,256
91,1782069277.4017746,1782069277.4110553,9.280681610107422,256
92,1782069277.5021482,1782069277.511512,9.363889694213867,256
93,1782069277.6025782,1782069277.6116889,9.110689163208008,256
94,1782069277.7029634,1782069277.7134962,10.532855987548828,256
95,1782069277.8033323,1782069277.8126607,9.328365325927734,256
96,1782069277.9036922,1782069277.9133034,9.611129760742188,256
97,1782069278.0042777,1782069278.013851,9.573221206665039,256
98,1782069278.1047204,1782069278.114021,9.300708770751953,256
99,1782069278.2051165,1782069278.219138,14.02139663696289,256
100,1782069278.3054962,1782069278.31197,6.473779678344727,256
1,1782069282.8996305,1782069282.905298,5.667448043823242,256
2,1782069282.9999797,1782069283.0095923,9.612560272216797,256
3,1782069283.1003506,1782069283.1094103,9.059667587280273,256
4,1782069283.2005987,1782069283.210066,9.467363357543945,256
5,1782069283.3007853,1782069283.3098853,9.099960327148438,256
6,1782069283.4009883,1782069283.4101696,9.18126106262207,256
7,1782069283.501213,1782069283.5105305,9.317398071289062,256
8,1782069283.6014144,1782069283.6129212,11.506795883178711,256
9,1782069283.701614,1782069283.7105181,8.904218673706055,256
10,1782069283.8018126,1782069283.810956,9.143352508544922,256
11,1782069283.902014,1782069283.9110546,9.040594100952148,256
12,1782069284.0023715,1782069284.0112941,8.922576904296875,256
13,1782069284.1026552,1782069284.1116037,8.948564529418945,256
14,1782069284.202887,1782069284.2118616,8.974552154541016,256
15,1782069284.3030963,1782069284.310569,7.472753524780273,256
16,1782069284.4032962,1782069284.4140816,10.785341262817383,256
17,1782069284.5035384,1782069284.517602,14.063596725463867,256
18,1782069284.6038911,1782069284.6135583,9.667158126831055,256
19,1782069284.704233,1782069284.7135048,9.271860122680664,256
20,1782069284.8045695,1782069284.8137326,9.163141250610352,256
21,1782069284.9049172,1782069284.9154882,10.571002960205078,256
22,1782069285.0055058,1782069285.015063,9.557247161865234,256
23,1782069285.1060839,1782069285.1157258,9.641885757446289,256
24,1782069285.2064612,1782069285.21636,9.898900985717773,256
25,1782069285.306822,1782069285.3161106,9.288549423217773,256
26,1782069285.4071803,1782069285.4193707,12.19034194946289,256
27,1782069285.507584,1782069285.5174732,9.88912582397461,256
28,1782069285.607938,1782069285.6181233,10.18524169921875,256
29,1782069285.7082708,1782069285.7174652,9.194374084472656,256
30,1782069285.8086042,1782069285.8179429,9.338617324829102,256
31,1782069285.9089665,1782069285.9216037,12.637138366699219,256
32,1782069286.0095584,1782069286.0212643,11.705875396728516,256
33,1782069286.1099946,1782069286.1196399,9.645223617553711,256
34,1782069286.210359,1782069286.2197242,9.365081787109375,256
35,1782069286.3107438,1782069286.3278275,17.08364486694336,256
36,1782069286.41109,1782069286.4215322,10.442256927490234,256
37,1782069286.511475,1782069286.5253572,13.882160186767578,256
38,1782069286.611816,1782069286.6241536,12.337684631347656,256
39,1782069286.71215,1782069286.723244,11.093854904174805,256
40,1782069286.8124933,1782069286.822604,10.110616683959961,256
41,1782069286.9128742,1782069286.9253793,12.505054473876953,256
42,1782069287.0134716,1782069287.0233603,9.888648986816406,256
43,1782069287.113937,1782069287.1266513,12.714385986328125,256
44,1782069287.214331,1782069287.2239366,9.605646133422852,256
45,1782069287.3147402,1782069287.323834,9.093761444091797,256
46,1782069287.4151177,1782069287.4244401,9.322404861450195,256
47,1782069287.5155387,1782069287.5247443,9.20557975769043,256
48,1782069287.6159043,1782069287.6251671,9.262800216674805,256
49,1782069287.7162747,1782069287.725798,9.523153305053711,256
50,1782069287.8166544,1782069287.8258398,9.185314178466797,256
51,1782069287.917043,1782069287.9260986,9.055614471435547,256
52,1782069288.0176573,1782069288.026719,9.061813354492188,256
53,1782069288.1181266,1782069288.1267278,8.601188659667969,256
54,1782069288.2185695,1782069288.2291484,10.57887077331543,256
55,1782069288.318979,1782069288.329385,10.406017303466797,256
56,1782069288.419373,1782069288.434484,15.110969543457031,256
57,1782069288.5197883,1782069288.5289285,9.140253067016602,256
58,1782069288.620169,1782069288.6294525,9.28354263305664,256
59,1782069288.7205555,1782069288.7318697,11.314153671264648,256
60,1782069288.8209095,1782069288.8309216,10.012149810791016,256
61,1782069288.9213257,1782069288.93317,11.844396591186523,256
62,1782069289.0219398,1782069289.0312846,9.344816207885742,256
63,1782069289.1223662,1782069289.1314895,9.12332534790039,256
64,1782069289.222761,1782069289.2334733,10.712385177612305,256
65,1782069289.3231204,1782069289.3331578,10.037422180175781,256
66,1782069289.4234796,1782069289.4328074,9.327888488769531,256
67,1782069289.5238655,1782069289.5386739,14.808416366577148,256
68,1782069289.6242168,1782069289.6406727,16.455888748168945,256
69,1782069289.7245655,1782069289.7342315,9.665966033935547,256
70,1782069289.8249083,1782069289.8343205,9.412288665771484,256
71,1782069289.9252872,1782069289.9347773,9.490013122558594,256
72,1782069290.0258758,1782069290.0353973,9.521484375,256
73,1782069290.12627,1782069290.1358202,9.550094604492188,256
74,1782069290.2266648,1782069290.2359955,9.33074951171875,256
75,1782069290.327028,1782069290.3362672,9.23919677734375,256
76,1782069290.4273837,1782069290.4365447,9.160995483398438,256
77,1782069290.5277624,1782069290.5384588,10.6964111328125,256
78,1782069290.6281116,1782069290.6373622,9.250640869140625,256
79,1782069290.728471,1782069290.7376046,9.133577346801758,256
80,1782069290.8288164,1782069290.8380768,9.260416030883789,256
81,1782069290.9291966,1782069290.9387028,9.5062255859375,256
82,1782069291.0297925,1782069291.0393126,9.52005386352539,256
83,1782069291.1304138,1782069291.1397023,9.288549423217773,256
84,1782069291.2307982,1782069291.240132,9.33384895324707,256
85,1782069291.3311615,1782069291.3408012,9.639739990234375,256
86,1782069291.4315262,1782069291.4407868,9.26065444946289,256
87,1782069291.5319328,1782069291.541204,9.27114486694336,256
88,1782069291.6322944,1782069291.641329,9.03463363647461,256
89,1782069291.7326477,1782069291.74186,9.212255477905273,256
90,1782069291.8329973,1782069291.8435402,10.542869567871094,256
91,1782069291.9333792,1782069291.9430504,9.671211242675781,256
92,1782069292.0339715,1782069292.0432723,9.300708770751953,256
93,1782069292.1344085,1782069292.1439686,9.560108184814453,256
94,1782069292.2347746,1782069292.2455125,10.737895965576172,256
95,1782069292.3351338,1782069292.3553972,20.2634334564209,256
96,1782069292.4354804,1782069292.4457436,10.263204574584961,256
97,1782069292.5358608,1782069292.5492418,13.381004333496094,256
98,1782069292.6362069,1782069292.649875,13.668060302734375,256
99,1782069292.7365618,1782069292.745865,9.30333137512207,256
100,1782069292.8369095,1782069292.8476381,10.728597640991211,256
1,1782069297.3288827,1782069297.3342333,5.350589752197266,256
2,1782069297.4292316,1782069297.4382968,9.06515121459961,256
3,1782069297.5295608,1782069297.5383122,8.751392364501953,256
4,1782069297.6298006,1782069297.6466262,16.82567596435547,256
5,1782069297.72997,1782069297.7393425,9.372472763061523,256
6,1782069297.8301423,1782069297.8388495,8.707284927368164,256
7,1782069297.9303641,1782069297.9392722,8.90803337097168,256
8,1782069298.0307384,1782069298.0407355,9.997129440307617,256
9,1782069298.1309874,1782069298.1394098,8.422374725341797,256
10,1782069298.2311637,1782069298.2452726,14.108896255493164,256
11,1782069298.331333,1782069298.3422856,10.95271110534668,256
12,1782069298.4314928,1782069298.4513834,19.890546798706055,256
13,1782069298.5317106,1782069298.541097,9.386301040649414,256
14,1782069298.6318824,1782069298.6414535,9.571075439453125,256
15,1782069298.7320547,1782069298.7409778,8.923053741455078,256
16,1782069298.832218,1782069298.8409922,8.774280548095703,256
17,1782069298.9323974,1782069298.9438832,11.485815048217773,256
18,1782069299.0327888,1782069299.0421,9.311199188232422,256
19,1782069299.133264,1782069299.1427248,9.460687637329102,256
20,1782069299.2336338,1782069299.245422,11.788129806518555,256
21,1782069299.3340046,1782069299.3433068,9.302139282226562,256
22,1782069299.4343617,1782069299.444983,10.621309280395508,256
23,1782069299.5347826,1782069299.5432284,8.44573974609375,256
24,1782069299.6351483,1782069299.643499,8.350610733032227,256
25,1782069299.7355042,1782069299.744184,8.679866790771484,256
26,1782069299.835859,1782069299.84616,10.300874710083008,256
27,1782069299.9362557,1782069299.94531,9.054422378540039,256
28,1782069300.0368652,1782069300.0460048,9.139537811279297,256
29,1782069300.1373045,1782069300.146519,9.214401245117188,256
30,1782069300.2376812,1782069300.246983,9.301900863647461,256
31,1782069300.3380368,1782069300.3475318,9.495019912719727,256
32,1782069300.438471,1782069300.4477634,9.292364120483398,256
33,1782069300.5388844,1782069300.548128,9.243488311767578,256
34,1782069300.6392345,1782069300.6485977,9.363174438476562,256
35,1782069300.7395682,1782069300.7489028,9.334564208984375,256
36,1782069300.8398924,1782069300.8492177,9.325265884399414,256
37,1782069300.9402466,1782069300.95001,9.763479232788086,256
38,1782069301.0408256,1782069301.0505593,9.73367691040039,256
39,1782069301.1411967,1782069301.1512072,10.010480880737305,256
40,1782069301.2415402,1782069301.2509184,9.378194808959961,256
41,1782069301.3418837,1782069301.351148,9.264230728149414,256
42,1782069301.4422407,1782069301.4516888,9.448051452636719,256
43,1782069301.5426655,1782069301.5519993,9.33384895324707,256
44,1782069301.643037,1782069301.6537187,10.681629180908203,256
45,1782069301.7433932,1782069301.753283,9.889841079711914,256
46,1782069301.8437357,1782069301.8530104,9.274721145629883,256
47,1782069301.9441202,1782069301.9584858,14.365673065185547,256
48,1782069302.0447054,1782069302.053985,9.279727935791016,256
49,1782069302.145102,1782069302.1558645,10.762453079223633,256
50,1782069302.245465,1782069302.2565396,11.074542999267578,256
51,1782069302.3458142,1782069302.3491962,3.381967544555664,256
52,1782069302.4461694,1782069302.4581225,11.953115463256836,256
53,1782069302.5466018,1782069302.564936,18.334150314331055,256
54,1782069302.6469536,1782069302.656266,9.31239128112793,256
55,1782069302.747314,1782069302.7567008,9.386777877807617,256
56,1782069302.8476586,1782069302.8570776,9.418964385986328,256
57,1782069302.9480376,1782069302.9588492,10.811567306518555,256
58,1782069303.0486546,1782069303.0582843,9.62972640991211,256
59,1782069303.1492324,1782069303.1612425,12.01009750366211,256
60,1782069303.2496212,1782069303.261153,11.531829833984375,256
61,1782069303.3499787,1782069303.3618035,11.824846267700195,256
62,1782069303.4503345,1782069303.4682121,17.877578735351562,256
63,1782069303.5507574,1782069303.561801,11.043548583984375,256
64,1782069303.651117,1782069303.6641996,13.082504272460938,256
65,1782069303.7514672,1782069303.7546573,3.1900405883789062,256
66,1782069303.8518188,1782069303.8621204,10.301589965820312,256
67,1782069303.9521835,1782069303.9626942,10.510683059692383,256
68,1782069304.0527713,1782069304.0626502,9.878873825073242,256
69,1782069304.1531544,1782069304.162366,9.211540222167969,256
70,1782069304.2535121,1782069304.2630203,9.508132934570312,256
71,1782069304.353853,1782069304.3660526,12.199640274047852,256
72,1782069304.454202,1782069304.4642465,10.044574737548828,256
73,1782069304.5546138,1782069304.56378,9.166240692138672,256
74,1782069304.654962,1782069304.664264,9.301900863647461,256
75,1782069304.755312,1782069304.7648323,9.520292282104492,256
76,1782069304.8556657,1782069304.864916,9.250402450561523,256
77,1782069304.9560382,1782069304.965539,9.500741958618164,256
78,1782069305.0566297,1782069305.0661678,9.53817367553711,256
79,1782069305.1570184,1782069305.166214,9.195566177368164,256
80,1782069305.2573798,1782069305.2667525,9.372711181640625,256
81,1782069305.3577266,1782069305.3670497,9.3231201171875,256
82,1782069305.4580688,1782069305.4674585,9.389638900756836,256
83,1782069305.558434,1782069305.5692167,10.782718658447266,256
84,1782069305.6587908,1782069305.6680684,9.277582168579102,256
85,1782069305.75914,1782069305.7683501,9.21010971069336,256
86,1782069305.8594923,1782069305.8688207,9.328365325927734,256
87,1782069305.9598713,1782069305.9694471,9.575843811035156,256
88,1782069306.0604472,1782069306.0700998,9.65261459350586,256
89,1782069306.16083,1782069306.170754,9.923934936523438,256
90,1782069306.2611847,1782069306.2706056,9.42087173461914,256
91,1782069306.361565,1782069306.3709795,9.414434432983398,256
92,1782069306.4619288,1782069306.4716282,9.699344635009766,256
93,1782069306.5623217,1782069306.5745838,12.262105941772461,256
94,1782069306.662717,1782069306.671998,9.280920028686523,256
95,1782069306.763062,1782069306.7722526,9.190559387207031,256
96,1782069306.8634274,1782069306.8729403,9.512901306152344,256
97,1782069306.9637954,1782069306.9733725,9.577035903930664,256
98,1782069307.0643823,1782069307.0739057,9.523391723632812,256
99,1782069307.1647725,1782069307.1740742,9.30166244506836,256
100,1782069307.2651293,1782069307.274427,9.297609329223633,256
1,1782069311.786102,1782069311.7922666,6.16455078125,256
2,1782069311.8864655,1782069311.8949704,8.504867553710938,256
3,1782069311.986936,1782069311.995626,8.68988037109375,256
4,1782069312.0872967,1782069312.096291,8.994340896606445,256
5,1782069312.187578,1782069312.1967032,9.125232696533203,256
6,1782069312.2877688,1782069312.2968132,9.044408798217773,256
7,1782069312.387942,1782069312.396981,9.038925170898438,256
8,1782069312.4881146,1782069312.5064025,18.28789710998535,256
9,1782069312.588336,1782069312.605143,16.807079315185547,256
10,1782069312.6885076,1782069312.7007096,12.202024459838867,256
11,1782069312.7886715,1782069312.800476,11.804580688476562,256
12,1782069312.8888707,1782069312.8981628,9.292125701904297,256
13,1782069312.9895008,1782069312.9980912,8.590459823608398,256
14,1782069313.0897412,1782069313.0985355,8.794307708740234,256
15,1782069313.189932,1782069313.1988676,8.93545150756836,256
16,1782069313.2901049,1782069313.2989972,8.892297744750977,256
17,1782069313.3902953,1782069313.3994787,9.183406829833984,256
18,1782069313.4906921,1782069313.5001147,9.422540664672852,256
19,1782069313.59105,1782069313.602885,11.835098266601562,256
20,1782069313.6913931,1782069313.7055752,14.182090759277344,256
21,1782069313.7917235,1782069313.8093898,17.666339874267578,256
22,1782069313.8920648,1782069313.9068098,14.744997024536133,256
23,1782069313.9926014,1782069314.0058486,13.247251510620117,256
24,1782069314.0929754,1782069314.1025681,9.592771530151367,256
25,1782069314.1933348,1782069314.2031314,9.796619415283203,256
26,1782069314.2936802,1782069314.2999408,6.26063346862793,256
27,1782069314.3940232,1782069314.4037704,9.74726676940918,256
28,1782069314.494373,1782069314.503542,9.168863296508789,256
29,1782069314.5947542,1782069314.606214,11.459827423095703,256
30,1782069314.6950905,1782069314.7045028,9.412288665771484,256
31,1782069314.7954195,1782069314.804516,9.096622467041016,256
32,1782069314.8957653,1782069314.9089682,13.202905654907227,256
33,1782069314.9963171,1782069315.0085154,12.198209762573242,256
34,1782069315.0968556,1782069315.106092,9.236335754394531,256
35,1782069315.1972442,1782069315.2065132,9.268999099731445,256
36,1782069315.297596,1782069315.3125355,14.939546585083008,256
37,1782069315.3979354,1782069315.409318,11.382579803466797,256
38,1782069315.4982817,1782069315.5095015,11.21973991394043,256
39,1782069315.598682,1782069315.607789,9.107112884521484,256
40,1782069315.699036,1782069315.7084117,9.375810623168945,256
41,1782069315.7993858,1782069315.8086782,9.292364120483398,256
42,1782069315.8997533,1782069315.9092631,9.509801864624023,256
43,1782069316.0003135,1782069316.009436,9.122371673583984,256
44,1782069316.1007638,1782069316.1100588,9.294986724853516,256
45,1782069316.2011392,1782069316.2104177,9.278535842895508,256
46,1782069316.3015025,1782069316.3108168,9.314298629760742,256
47,1782069316.401853,1782069316.411068,9.21487808227539,256
48,1782069316.5022051,1782069316.5156112,13.406038284301758,256
49,1782069316.6026275,1782069316.6118503,9.222745895385742,256
50,1782069316.7029788,1782069316.7120333,9.054422378540039,256
51,1782069316.8033254,1782069316.812796,9.470701217651367,256
52,1782069316.9036996,1782069316.9131975,9.497880935668945,256
53,1782069317.0042636,1782069317.0136805,9.416818618774414,256
54,1782069317.1046982,1782069317.1139758,9.277582168579102,256
55,1782069317.2050765,1782069317.2144172,9.340763092041016,256
56,1782069317.305431,1782069317.3148198,9.388923645019531,256
57,1782069317.4057765,1782069317.4152105,9.433984756469727,256
58,1782069317.5061269,1782069317.5158162,9.6893310546875,256
59,1782069317.6065378,1782069317.6158574,9.319543838500977,256
60,1782069317.7068987,1782069317.7161908,9.292125701904297,256
61,1782069317.8072457,1782069317.8162851,9.03940200805664,256
62,1782069317.9076033,1782069317.9161394,8.536100387573242,256
63,1782069318.0081587,1782069318.0188642,10.70547103881836,256
64,1782069318.1085796,1782069318.1181805,9.60087776184082,256
65,1782069318.208946,1782069318.2183175,9.371519088745117,256
66,1782069318.3093023,1782069318.3204422,11.139869689941406,256
67,1782069318.4096475,1782069318.4189498,9.302377700805664,256
68,1782069318.5099883,1782069318.5192058,9.217500686645508,256
69,1782069318.6103437,1782069318.622106,11.762380599975586,256
70,1782069318.7107177,1782069318.7210548,10.337114334106445,256
71,1782069318.811057,1782069318.8241746,13.117551803588867,256
72,1782069318.9114058,1782069318.9234765,12.070655822753906,256
73,1782069319.0119653,1782069319.021458,9.492635726928711,256
74,1782069319.1124122,1782069319.1216888,9.276628494262695,256
75,1782069319.2127976,1782069319.224193,11.395454406738281,256
76,1782069319.3131483,1782069319.3264034,13.255119323730469,256
77,1782069319.4134955,1782069319.4282498,14.754295349121094,256
78,1782069319.5138388,1782069319.5233192,9.480476379394531,256
79,1782069319.6142054,1782069319.6235979,9.392499923706055,256
80,1782069319.7145813,1782069319.7290876,14.506340026855469,256
81,1782069319.8149235,1782069319.8242304,9.306907653808594,256
82,1782069319.9152691,1782069319.9236872,8.418083190917969,256
83,1782069320.0158298,1782069320.0254116,9.581804275512695,256
84,1782069320.1162903,1782069320.127599,11.308670043945312,256
85,1782069320.2166615,1782069320.225867,9.20557975769043,256
86,1782069320.317009,1782069320.323298,6.289005279541016,256
87,1782069320.4173632,1782069320.4295142,12.151002883911133,256
88,1782069320.5177076,1782069320.5269554,9.247779846191406,256
89,1782069320.6180685,1782069320.6276066,9.53817367553711,256
90,1782069320.718413,1782069320.7280025,9.589433670043945,256
91,1782069320.8187618,1782069320.8280475,9.285688400268555,256
92,1782069320.9191065,1782069320.9287393,9.63282585144043,256
93,1782069321.0196831,1782069321.0292585,9.575366973876953,256
94,1782069321.1202724,1782069321.1310909,10.8184814453125,256
95,1782069321.220666,1782069321.2303107,9.644746780395508,256
96,1782069321.3210266,1782069321.3303475,9.320974349975586,256
97,1782069321.4213798,1782069321.4324744,11.09457015991211,256
98,1782069321.5217416,1782069321.5331364,11.394739151000977,256
99,1782069321.6220868,1782069321.6400604,17.973661422729492,256
100,1782069321.7224371,1782069321.756711,34.27386283874512,256
1,1782069326.3915203,1782069326.3962772,4.756927490234375,256
2,1782069326.4918718,1782069326.500958,9.086132049560547,256
3,1782069326.5922086,1782069326.6010356,8.826971054077148,256
4,1782069326.6924613,1782069326.7035425,11.081218719482422,256
5,1782069326.7926831,1782069326.8014183,8.735179901123047,256
6,1782069326.892899,1782069326.9016223,8.723258972167969,256
7,1782069326.9932706,1782069327.0061026,12.831926345825195,256
8,1782069327.093634,1782069327.1038384,10.204553604125977,256
9,1782069327.1938765,1782069327.2054572,11.580705642700195,256
10,1782069327.2940948,1782069327.305647,11.552095413208008,256
11,1782069327.394311,1782069327.405382,11.070966720581055,256
12,1782069327.4945168,1782069327.5041213,9.604454040527344,256
13,1782069327.5947533,1782069327.6035,8.746623992919922,256
14,1782069327.694961,1782069327.7034204,8.459329605102539,256
15,1782069327.795184,1782069327.8039804,8.796453475952148,256
16,1782069327.895564,1782069327.903802,8.237838745117188,256
17,1782069327.9962344,1782069328.0055683,9.33384895324707,256
18,1782069328.0967066,1782069328.1059525,9.245872497558594,256
19,1782069328.1970875,1782069328.2059913,8.903741836547852,256
20,1782069328.297445,1782069328.3064835,9.038448333740234,256
21,1782069328.3978002,1782069328.4067416,8.941411972045898,256
22,1782069328.4981432,1782069328.508779,10.635852813720703,256
23,1782069328.5985677,1782069328.6082966,9.72890853881836,256
24,1782069328.6989183,1782069328.70871,9.79161262512207,256
25,1782069328.7992606,1782069328.808192,8.931398391723633,256
26,1782069328.8996067,1782069328.9086971,9.090423583984375,256
27,1782069329.0001597,1782069329.0091057,8.945941925048828,256
28,1782069329.1005898,1782069329.1095598,8.970022201538086,256
29,1782069329.2009535,1782069329.2116003,10.646820068359375,256
30,1782069329.3012915,1782069329.3104155,9.124040603637695,256
31,1782069329.401646,1782069329.412243,10.596990585327148,256
32,1782069329.5019855,1782069329.5109787,8.993148803710938,256
33,1782069329.6023476,1782069329.6103473,7.999658584594727,256
34,1782069329.702725,1782069329.710818,8.093118667602539,256
35,1782069329.8030703,1782069329.811268,8.197784423828125,256
36,1782069329.9034264,1782069329.9133809,9.954452514648438,256
37,1782069330.00397,1782069330.0131648,9.19485092163086,256
38,1782069330.104384,1782069330.1136289,9.244918823242188,256
39,1782069330.2047641,1782069330.2132351,8.471012115478516,256
40,1782069330.3051133,1782069330.3137364,8.623123168945312,256
41,1782069330.40546,1782069330.4157197,10.259866714477539,256
42,1782069330.505796,1782069330.5147822,8.986234664916992,256
43,1782069330.6061578,1782069330.615132,8.974313735961914,256
44,1782069330.706531,1782069330.7156098,9.078741073608398,256
45,1782069330.8068645,1782069330.8158095,8.944988250732422,256
46,1782069330.9072099,1782069330.9162598,9.04989242553711,256
47,1782069331.0077446,1782069331.0167449,9.000301361083984,256
48,1782069331.108149,1782069331.1172256,9.076595306396484,256
49,1782069331.2085161,1782069331.2176778,9.161710739135742,256
50,1782069331.3088956,1782069331.3205926,11.697053909301758,256
51,1782069331.409257,1782069331.4210656,11.808633804321289,256
52,1782069331.5096166,1782069331.519788,10.17141342163086,256
53,1782069331.6099806,1782069331.6198208,9.840250015258789,256
54,1782069331.7103348,1782069331.7329283,22.59349822998047,256
55,1782069331.8107374,1782069331.8196754,8.938074111938477,256
56,1782069331.9111075,1782069331.9204407,9.333133697509766,256
57,1782069332.0116773,1782069332.0236485,11.971235275268555,256
58,1782069332.1121256,1782069332.1229808,10.85519790649414,256
59,1782069332.2125158,1782069332.2235367,11.020898818969727,256
60,1782069332.3128843,1782069332.3199878,7.103443145751953,256
61,1782069332.413246,1782069332.4298732,16.62731170654297,256
62,1782069332.5136058,1782069332.5426447,29.03890609741211,256
63,1782069332.6139808,1782069332.623972,9.991168975830078,256
64,1782069332.7143362,1782069332.7236066,9.270429611206055,256
65,1782069332.8147266,1782069332.8548417,40.1151180267334,256
66,1782069332.9151037,1782069332.9249365,9.83285903930664,256
67,1782069333.0156813,1782069333.0272112,11.529922485351562,256
68,1782069333.1162493,1782069333.1277056,11.45625114440918,256
69,1782069333.2166338,1782069333.2264006,9.766817092895508,256
70,1782069333.317002,1782069333.326474,9.471893310546875,256
71,1782069333.4173653,1782069333.4267023,9.33694839477539,256
72,1782069333.5177274,1782069333.5290217,11.294364929199219,256
73,1782069333.6181052,1782069333.627666,9.560823440551758,256
74,1782069333.7184973,1782069333.727746,9.248733520507812,256
75,1782069333.8188684,1782069333.828421,9.552717208862305,256
76,1782069333.9192462,1782069333.9288177,9.571552276611328,256
77,1782069334.0198152,1782069334.0292568,9.441614151000977,256
78,1782069334.1202295,1782069334.1291811,8.951663970947266,256
79,1782069334.2205997,1782069334.2301168,9.517192840576172,256
80,1782069334.3209634,1782069334.3328602,11.896848678588867,256
81,1782069334.42132,1782069334.4321828,10.86282730102539,256
82,1782069334.5216866,1782069334.5345442,12.857675552368164,256
83,1782069334.6220555,1782069334.6315098,9.45425033569336,256
84,1782069334.722414,1782069334.731834,9.419918060302734,256
85,1782069334.822772,1782069334.8315952,8.823156356811523,256
86,1782069334.9231365,1782069334.9322655,9.129047393798828,256
87,1782069335.0237055,1782069335.0328724,9.166955947875977,256
88,1782069335.1241453,1782069335.133529,9.383678436279297,256
89,1782069335.2245164,1782069335.2334776,8.961200714111328,256
90,1782069335.324879,1782069335.3341541,9.275197982788086,256
91,1782069335.4252348,1782069335.4346163,9.381532669067383,256
92,1782069335.5255952,1782069335.534991,9.395837783813477,256
93,1782069335.6259797,1782069335.6368809,10.901212692260742,256
94,1782069335.726374,1782069335.735655,9.281158447265625,256
95,1782069335.826789,1782069335.8361492,9.360313415527344,256
96,1782069335.9271836,1782069335.944773,17.589330673217773,256
97,1782069336.0277624,1782069336.0375752,9.81283187866211,256
98,1782069336.1282513,1782069336.1379128,9.661436080932617,256
99,1782069336.2286391,1782069336.2414389,12.799739837646484,256
100,1782069336.3290071,1782069336.3379767,8.969545364379883,256
1,1782069341.3323133,1782069341.3384585,6.145238876342773,256
2,1782069341.4326625,1782069341.4417787,9.116172790527344,256
3,1782069341.5329869,1782069341.54151,8.523225784301758,256
4,1782069341.6332314,1782069341.6420944,8.862972259521484,256
5,1782069341.7334101,1782069341.7423728,8.962631225585938,256
6,1782069341.8335795,1782069341.842473,8.893489837646484,256
7,1782069341.933756,1782069341.9430685,9.31239128112793,256
8,1782069342.034108,1782069342.0437405,9.632587432861328,256
9,1782069342.134351,1782069342.1433933,9.04226303100586,256
10,1782069342.2345889,1782069342.2436068,9.0179443359375,256
11,1782069342.3347638,1782069342.3438568,9.093046188354492,256
12,1782069342.4349823,1782069342.444515,9.532690048217773,256
13,1782069342.535469,1782069342.5447457,9.276628494262695,256
14,1782069342.6358387,1782069342.645134,9.295225143432617,256
15,1782069342.7361925,1782069342.7457867,9.594202041625977,256
16,1782069342.8365397,1782069342.84576,9.220361709594727,256
17,1782069342.9368978,1782069342.946383,9.485244750976562,256
18,1782069343.0374303,1782069343.0464346,9.004354476928711,256
19,1782069343.137841,1782069343.1471093,9.26828384399414,256
20,1782069343.2381873,1782069343.247654,9.46664810180664,256
21,1782069343.3385937,1782069343.3479466,9.352922439575195,256
22,1782069343.4389293,1782069343.4477787,8.849382400512695,256
